image_id,image_height,image_width,object_id,class,xmin,ymin,xmax,ymax
5292342280,2709,3442,529,qr_code,2948,1296,3066,1417
2514394480,1944,2592,530,qr_code,1598,1048,1893,1347
2961178381,860,1024,531,qr_code,473,544,701,771
4451626429,2586,3888,532,qr_code,1200,1162,1632,1738
3635425508,2448,3264,533,qr_code,1192,890,2305,1898
3305772822,1024,768,534,qr_code,352,540,432,621
2452294959,1944,2592,535,qr_code,398,459,754,816
3629982702,1024,687,536,qr_code,391,753,515,884
4010984571,1024,768,537,qr_code,228,360,282,417
3761732016,500,459,538,qr_code,280,307,405,427
4844786008,664,751,539,qr_code,355,279,477,383
5044299125,1024,683,540,qr_code,352,567,595,828
2595337516,640,480,541,qr_code,202,353,253,407
2755677855,1065,1600,542,qr_code,846,467,943,553
3950059625,768,1024,543,qr_code,712,420,752,461
4438484758,1536,1536,544,qr_code,381,567,1055,1239
5089690982,1024,765,545,qr_code,106,875,171,940
4498124087,1936,2592,546,qr_code,983,905,1597,1515
2781830325,640,480,547,qr_code,223,313,353,442
5243755298,1381,1800,548,qr_code,240,300,656,712
2677414896,685,1024,549,qr_code,674,367,764,455
2869228089,640,640,550,qr_code,398,194,437,232
0097495610,2398,1800,551,qr_code,932,1507,1096,1665
5190236735,2592,1936,552,qr_code,495,595,1478,1552
4243671243,360,480,553,qr_code,340,153,390,207
3831779038,2592,3888,554,qr_code,1447,855,2290,1711
2674398444,1800,3200,555,qr_code,2505,1372,2829,1705
4724820543,768,1024,556,qr_code,411,277,477,475
2333091729,2592,1944,557,qr_code,773,1234,930,1442
2502803272,682,1024,558,qr_code,491,383,547,436
3977415218,768,1024,559,qr_code,270,264,348,340
2423569207,500,375,560,qr_code,258,370,292,410
5333766551,681,1024,561,qr_code,264,122,692,539
4689610564,645,1000,562,qr_code,230,59,772,592
2888182451,480,640,563,qr_code,70,124,286,345
3973937357,768,1024,564,qr_code,659,325,816,429
2513563863,1944,2592,565,qr_code,343,1691,417,1768
3360042676,768,1024,566,qr_code,315,290,451,435
4406534026,301,500,567,qr_code,267,45,459,235
5087637776,576,1024,568,qr_code,185,355,254,424
4387464054,600,600,569,qr_code,102,60,514,407
4499071280,768,1024,570,qr_code,363,251,669,550
0525173193,1536,2048,571,qr_code,804,575,1122,995
2824550145,480,640,572,qr_code,306,218,333,244
4903125175,768,1024,573,qr_code,277,263,504,472
2935843758,853,1280,574,qr_code,528,605,669,747
4454572654,1200,1600,575,qr_code,1075,672,1385,902
4340948308,768,1024,576,qr_code,326,444,465,583
5046386633,3744,5616,577,qr_code,3259,2845,3595,3233
5327276296,1024,768,578,qr_code,465,398,575,545
3346833848,2040,2720,579,qr_code,1647,863,1770,986
4587544777,1944,2592,580,qr_code,2083,824,2279,1240
2928309549,768,1024,581,qr_code,425,292,598,449
5149193572,1018,1024,582,qr_code,585,504,741,659
4208186509,1936,2592,583,qr_code,189,745,793,1363
4286729304,768,1024,584,qr_code,667,323,768,431
3098688314,449,640,585,qr_code,259,147,331,223
0500310378,1200,1600,586,qr_code,289,649,485,832
4440799716,800,599,587,qr_code,259,430,510,687
3413103472,2848,4272,588,qr_code,2058,1231,2370,1499
2644723709,3000,4000,589,qr_code,1459,1178,2397,2116
4123610847,2848,1898,591,qr_code,0,1399,51,1676
4992344523,1280,1280,592,qr_code,305,926,488,1117
4812586778,544,800,594,qr_code,579,359,605,374
5055325064,3000,4000,595,qr_code,2485,1957,2857,2190
4352836095,339,604,596,qr_code,234,69,399,243
2685220165,1024,725,597,qr_code,402,531,432,564
3951656300,375,500,599,qr_code,15,113,32,184
5260442793,1852,2218,600,qr_code,202,480,612,892
5262310913,1726,1290,601,qr_code,884,1103,940,1160
5118585410,685,1024,602,qr_code,585,258,771,427
3841778451,3840,2160,603,qr_code,1579,1323,1900,1786
2595337514,640,480,604,qr_code,190,326,229,365
5136707952,768,1024,605,qr_code,137,580,363,767
2686042700,1024,725,606,qr_code,317,419,633,735
2332977452,1055,1542,607,qr_code,322,566,495,716
5281779224,1333,1000,609,qr_code,509,711,633,820
3251317632,3648,2736,610,qr_code,1573,1873,2198,2430
2237238420,1024,768,611,qr_code,481,351,604,502
2237230336,1024,768,612,qr_code,119,352,301,529
4462725678,3648,2736,613,qr_code,212,0,743,77
3951656300,375,500,614,qr_code,363,61,422,129
2986368381,375,500,615,qr_code,253,232,325,283
3962673325,2592,3872,616,qr_code,1291,1350,1392,1445
3027815370,2816,2112,617,qr_code,1988,907,2111,1012
3742911943,768,1024,619,qr_code,376,346,487,457
2810496945,441,640,620,qr_code,450,308,482,330
4866457228,772,1024,621,qr_code,140,181,166,207
2332977452,1055,1542,622,qr_code,509,516,682,658
4909615867,500,491,623,qr_code,213,208,241,242
5055325064,3000,4000,624,qr_code,214,2190,501,2391
5030691999,3744,5616,625,qr_code,2040,3017,2224,3203
4694564038,3000,4000,626,qr_code,3042,1220,3577,1755
4604299999,509,640,627,qr_code,209,110,280,165
4123610847,2848,1898,629,qr_code,1462,1406,1730,1676
2757811969,480,640,630,qr_code,226,126,422,351
4787848106,1600,1200,631,qr_code,277,283,663,801
4797499056,1600,1200,632,qr_code,706,650,921,882
4567642653,1944,2592,633,qr_code,1168,691,1373,875
3962673325,2592,3872,634,qr_code,2247,1885,2341,1983
5281791066,1302,555,635,qr_code,347,712,471,820
4992344523,1280,1280,636,qr_code,833,578,1018,775
5118585410,685,1024,637,qr_code,270,319,409,454
5215470014,768,1024,638,qr_code,481,123,563,183
5036227559,2462,1906,639,qr_code,1185,1245,1606,1686
4498433956,2736,3648,640,qr_code,1980,664,3191,1912
5121473172,768,1024,641,qr_code,395,580,552,740
3479579439,480,640,642,qr_code,91,56,103,82
5281791066,1302,555,643,qr_code,356,572,481,685
4992344523,1280,1280,644,qr_code,561,921,751,1108
2236454973,1024,768,645,qr_code,230,386,521,617
5333060291,1024,683,646,qr_code,139,989,200,1023
4502664813,1936,2592,647,qr_code,668,587,1049,1407
4106364929,1360,2048,648,qr_code,1199,448,1422,643
5281177603,675,900,649,qr_code,154,223,402,471
5055321464,4000,3000,651,qr_code,650,1148,816,1320
5262310913,1726,1290,652,qr_code,580,1103,636,1160
4123610847,2848,1898,653,qr_code,839,1019,1115,1291
4694564038,3000,4000,654,qr_code,3430,2083,3588,2341
4649988496,549,800,655,qr_code,362,206,599,441
5097179856,1952,3264,656,qr_code,1852,711,2352,1265
2237236048,768,1024,657,qr_code,221,400,282,498
3479579439,480,640,658,qr_code,185,226,211,265
3742911943,768,1024,659,qr_code,250,205,362,317
2685220165,1024,725,661,qr_code,578,431,597,450
2457868748,1944,2592,662,qr_code,1671,676,1979,1152
2895474717,768,1024,663,qr_code,292,295,431,433
3479579439,480,640,664,qr_code,372,268,420,323
3027815370,2816,2112,665,qr_code,0,2647,196,2815
5262310913,1726,1290,666,qr_code,1189,1103,1245,1160
4663818296,2848,4288,667,qr_code,3204,386,4024,1219
4567642653,1944,2592,668,qr_code,581,801,962,1131
4909615867,500,491,669,qr_code,94,242,143,343
4694564038,3000,4000,670,qr_code,3199,2173,3410,2268
2237317562,500,375,671,qr_code,25,290,40,307
4694564038,3000,4000,673,qr_code,601,1527,837,1774
2879826877,768,1024,674,qr_code,165,371,292,494
3962673325,2592,3872,675,qr_code,2212,1468,2297,1558
3027815370,2816,2112,678,qr_code,458,2558,748,2815
4947129990,2720,4080,679,qr_code,617,2102,771,2217
5117982907,685,1024,680,qr_code,549,277,692,414
5143465580,1024,768,681,qr_code,231,268,256,305
4866457228,772,1024,682,qr_code,140,566,165,591
3466754496,1360,2048,684,qr_code,354,434,449,524
3752626705,768,1024,685,qr_code,546,307,584,346
4462725678,3648,2736,686,qr_code,2147,913,2735,1515
2237230336,1024,768,687,qr_code,250,639,277,667
2236449471,1024,768,688,qr_code,302,655,323,676
2236468419,1024,768,689,qr_code,166,400,318,566
3466754496,1360,2048,690,qr_code,344,298,438,390
5215470014,768,1024,691,qr_code,520,609,608,692
3131760948,768,1024,692,qr_code,652,409,761,517
2811131160,1944,2592,693,qr_code,1466,836,1831,1373
4123610847,2848,1898,694,qr_code,836,1792,1117,2068
3429493343,768,1024,697,qr_code,224,301,271,347
5215404745,2495,1871,698,qr_code,1062,1866,1199,1995
2237230336,1024,768,699,qr_code,87,642,113,670
2895474717,768,1024,700,qr_code,591,560,749,713
4123610847,2848,1898,701,qr_code,426,270,698,535
2895474717,768,1024,702,qr_code,833,594,1003,762
3479579439,480,640,703,qr_code,512,163,546,176
4123610847,2848,1898,704,qr_code,228,14,496,171
4694564038,3000,4000,705,qr_code,1834,575,2070,795
4694564038,3000,4000,706,qr_code,3098,2242,3150,2447
4312314334,2560,1712,708,qr_code,37,2120,289,2329
2685220165,1024,725,709,qr_code,504,431,523,450
4462725678,3648,2736,710,qr_code,1247,71,1910,376
3027815370,2816,2112,711,qr_code,1756,171,1886,235
4123610847,2848,1898,712,qr_code,195,1400,481,1677
4498433956,2736,3648,713,qr_code,300,735,1618,1811
2961181695,2448,3264,715,qr_code,925,1724,1255,2075
3027815370,2816,2112,716,qr_code,1354,2548,1655,2815
3629983458,897,1024,717,qr_code,518,39,570,91
5118583876,685,1024,719,qr_code,504,210,545,258
4462725678,3648,2736,720,qr_code,0,1260,927,2255
4059282918,1944,2592,721,qr_code,322,488,1297,1512
4694564038,3000,4000,723,qr_code,2980,409,3496,895
4123610847,2848,1898,724,qr_code,1828,69,1897,216
3752626705,768,1024,725,qr_code,302,311,343,350
2236449471,1024,768,726,qr_code,261,657,282,678
2895474717,768,1024,727,qr_code,761,505,873,620
3962673325,2592,3872,729,qr_code,2313,2437,2419,2543
4312314334,2560,1712,730,qr_code,174,974,332,1078
5281779224,1333,1000,731,qr_code,503,369,633,481
5260442793,1852,2218,733,qr_code,183,1281,591,1689
4992344523,1280,1280,734,qr_code,583,293,769,478
1667851386,768,1024,735,qr_code,89,89,175,161
4071137667,685,1024,736,qr_code,339,488,387,538
3442952292,281,500,737,qr_code,155,160,196,201
4107132368,1360,2048,738,qr_code,979,611,1126,648
1213992780,1200,1600,739,qr_code,1168,452,1523,791
3167792340,1360,2048,740,qr_code,887,484,981,595
4462725678,3648,2736,741,qr_code,2363,51,2735,240
5036470874,765,1024,742,qr_code,655,251,771,363
3027815370,2816,2112,743,qr_code,1515,432,1664,521
5262310913,1726,1290,744,qr_code,273,1561,330,1618
5121473172,768,1024,745,qr_code,906,539,1023,748
1370704741,700,700,746,qr_code,379,356,413,388
3629983458,897,1024,747,qr_code,943,666,1011,723
5036846122,2179,1634,748,qr_code,976,996,1261,1310
2880662710,768,1024,751,qr_code,349,184,417,270
2895474717,768,1024,752,qr_code,598,344,748,497
3466754496,1360,2048,753,qr_code,1084,285,1176,378
3951656300,375,500,754,qr_code,424,57,456,127
1476633170,680,1024,755,qr_code,613,290,664,443
4107132368,1360,2048,756,qr_code,1198,605,1249,638
4930704760,832,1024,757,qr_code,506,184,557,233
2237238420,1024,768,758,qr_code,462,574,475,600
3962673325,2592,3872,759,qr_code,0,2154,74,2285
3359226645,768,1024,760,qr_code,408,131,732,469
3479579439,480,640,761,qr_code,135,64,164,115
5108332243,1024,768,762,qr_code,421,633,623,836
4107132368,1360,2048,763,qr_code,1095,688,1260,835
5240565858,1296,1936,764,qr_code,745,175,1103,529
3629983458,897,1024,765,qr_code,541,751,645,822
5208855909,459,1024,766,qr_code,471,123,604,170
4123610847,2848,1898,767,qr_code,0,637,71,904
4013506657,768,1024,768,qr_code,779,645,828,694
4462725678,3648,2736,769,qr_code,2362,363,2735,709
1213992780,1200,1600,770,qr_code,684,330,791,539
4098888783,2448,3264,771,qr_code,485,714,1053,1278
4371698259,2736,3648,772,qr_code,1470,1029,2364,1959
2237230336,1024,768,773,qr_code,304,638,330,666
4123610847,2848,1898,774,qr_code,1050,1404,1326,1677
4071137667,685,1024,775,qr_code,649,265,704,319
4694564038,3000,4000,776,qr_code,3154,2251,3448,2558
4013506657,768,1024,777,qr_code,701,647,751,696
4604299999,509,640,778,qr_code,218,29,283,76
2237234158,1024,768,779,qr_code,318,475,436,593
0187811645,1944,2592,780,qr_code,458,1027,719,1409
3629983458,897,1024,781,qr_code,743,476,795,529
4502664813,1936,2592,782,qr_code,24,508,593,1519
3479579439,480,640,783,qr_code,417,86,454,132
1476633170,680,1024,784,qr_code,270,158,282,189
4994326352,768,1024,785,qr_code,749,380,975,585
0187811645,1944,2592,786,qr_code,0,566,340,975
3442952292,281,500,787,qr_code,227,83,273,129
4992344523,1280,1280,788,qr_code,327,306,515,492
2986368381,375,500,789,qr_code,280,148,318,191
2963732045,2448,3264,790,qr_code,2436,390,2681,638
4107132368,1360,2048,791,qr_code,627,706,791,855
2968003304,768,1024,792,qr_code,535,387,675,526
5164363159,1024,722,793,qr_code,635,894,721,976
4604299999,509,640,794,qr_code,313,227,392,297
2343325175,2592,1944,795,qr_code,137,1556,959,2349
3027815370,2816,2112,798,qr_code,1189,280,1329,362
2502688432,676,900,799,qr_code,479,96,556,173
4797499056,1600,1200,800,qr_code,717,336,946,590
4123610847,2848,1898,801,qr_code,1049,645,1321,915
2237234158,1024,768,802,qr_code,336,664,353,681
1213992780,1200,1600,803,qr_code,104,634,355,922
3629983458,897,1024,804,qr_code,168,755,248,814
4727282139,1712,2560,805,qr_code,1116,520,1563,972
2237232238,1024,768,806,qr_code,161,692,189,724
3027815370,2816,2112,807,qr_code,900,1915,1164,2178
4992344523,1280,1280,808,qr_code,841,274,1028,469
3962673325,2592,3872,809,qr_code,2230,1681,2321,1774
4694564038,3000,4000,810,qr_code,2865,2088,3096,2358
4107132368,1360,2048,811,qr_code,756,622,905,657
3962673325,2592,3872,812,qr_code,3082,2080,3173,2168
5189048437,768,1024,813,qr_code,0,337,281,658
2425729926,1944,2592,814,qr_code,235,663,958,1364
3841778451,3840,2160,815,qr_code,712,2964,812,3095
2895474717,768,1024,816,qr_code,535,55,720,237
2708471549,3000,4000,817,qr_code,1465,163,2419,1097
4123610847,2848,1898,818,qr_code,1641,310,1897,570
3963454490,2592,3872,819,qr_code,2051,364,2287,562
2955439364,500,500,820,qr_code,60,246,265,447
4312314334,2560,1712,822,qr_code,610,1704,811,1866
2685220165,1024,725,824,qr_code,576,738,633,794
3479579439,480,640,825,qr_code,516,31,584,108
2423843117,1944,2592,826,qr_code,437,0,1208,474
4663818296,2848,4288,827,qr_code,2005,1618,2786,2357
4663818296,2848,4288,828,qr_code,1713,273,2591,973
4462725678,3648,2736,829,qr_code,0,209,192,510
4397152402,3133,2530,830,qr_code,281,463,1379,744
3251665443,2736,3648,831,qr_code,1100,834,1346,1045
3251665443,2736,3648,832,qr_code,1434,183,1669,361
3489797454,1396,2764,833,qr_code,1451,285,1587,478
3963454490,2592,3872,834,qr_code,1966,1408,2274,1724
3877234588,2304,3072,835,qr_code,397,275,1883,1845
3442952292,281,500,837,qr_code,155,86,196,127
4597824773,1536,2048,838,qr_code,841,976,1113,1268
3962673325,2592,3872,839,qr_code,1266,1756,1374,1863
5333060291,1024,683,840,qr_code,149,481,199,572
3251665443,2736,3648,842,qr_code,2125,424,2317,486
2829040695,800,600,843,qr_code,444,608,522,682
3442952292,281,500,844,qr_code,301,158,347,204
5077511105,934,1200,845,qr_code,628,408,908,677
5107382908,704,1024,846,qr_code,777,244,817,290
4864169133,595,1024,847,qr_code,235,77,323,168
4694564038,3000,4000,848,qr_code,1047,290,1116,895
5262310913,1726,1290,849,qr_code,884,1561,941,1618
5055321464,4000,3000,850,qr_code,644,916,813,1090
5108332243,1024,768,851,qr_code,415,279,613,474
3251317632,3648,2736,853,qr_code,1684,1285,2289,1803
5146248164,2448,3264,854,qr_code,1379,588,1818,1025
3442952292,281,500,855,qr_code,303,86,344,127
5333320531,305,500,857,qr_code,196,57,334,173
5036846122,2179,1634,859,qr_code,486,970,757,1252
5036470874,765,1024,860,qr_code,269,590,383,705
1213992780,1200,1600,861,qr_code,858,334,968,551
2895474717,768,1024,862,qr_code,22,19,197,188
2963732045,2448,3264,864,qr_code,2061,368,2310,620
0187811645,1944,2592,865,qr_code,918,114,1250,491
3251665443,2736,3648,866,qr_code,294,2060,606,2332
2423843117,1944,2592,867,qr_code,868,1328,1393,1869
4694564038,3000,4000,868,qr_code,606,1308,663,1447
4866457228,772,1024,869,qr_code,140,455,166,481
4663818296,2848,4288,870,qr_code,3277,1666,4154,2489
2303509443,480,640,871,qr_code,340,252,410,322
2236526027,480,640,872,qr_code,176,116,265,204
4866457228,772,1024,874,qr_code,140,291,165,316
4312314334,2560,1712,875,qr_code,167,1353,383,1495
4397152402,3133,2530,876,qr_code,130,332,984,562
3963454490,2592,3872,877,qr_code,1650,2551,1872,2591
2236526151,500,375,878,qr_code,161,234,216,289
4107132368,1360,2048,879,qr_code,1233,880,1316,1039
2968003304,768,1024,880,qr_code,335,195,472,333
2468137356,1200,1600,881,qr_code,1435,872,1528,984
2700376493,524,700,882,qr_code,514,16,548,61
4921423970,1944,2592,883,qr_code,997,1325,1210,1563
3251665443,2736,3648,884,qr_code,1795,160,1977,261
2895474717,768,1024,885,qr_code,882,351,997,472
3027815370,2816,2112,887,qr_code,1387,1137,1581,1217
2502688432,676,900,888,qr_code,577,95,657,175
2810496945,441,640,889,qr_code,546,285,585,324
5121473172,768,1024,890,qr_code,204,580,354,733
3962673325,2592,3872,891,qr_code,104,1435,252,1550
2685220165,1024,725,892,qr_code,58,487,137,566
2236449471,1024,768,893,qr_code,278,431,420,573
5190089432,1536,2048,896,qr_code,1200,721,1395,931
3479579439,480,640,897,qr_code,587,102,637,154
5121473172,768,1024,898,qr_code,94,621,197,731
5036227559,2462,1906,899,qr_code,477,1036,842,1404
4106364929,1360,2048,900,qr_code,1335,338,1405,380
3963454490,2592,3872,901,qr_code,0,1429,80,1633
2237234158,1024,768,902,qr_code,370,663,387,680
5189649318,768,1024,904,qr_code,549,251,746,333
1476633170,680,1024,905,qr_code,322,277,383,440
5164363159,1024,722,907,qr_code,185,900,273,981
5262310913,1726,1290,908,qr_code,274,1103,331,1160
4106364929,1360,2048,909,qr_code,1072,718,1314,947
4123610847,2848,1898,910,qr_code,405,1791,689,2069
3615900549,3000,4000,911,qr_code,1053,961,1302,1217
4502664813,1936,2592,912,qr_code,1213,281,2415,1506
5107382908,704,1024,914,qr_code,511,352,539,389
4123610847,2848,1898,915,qr_code,630,641,905,909
3362030576,679,1024,916,qr_code,519,506,593,594
4597824773,1536,2048,917,qr_code,1109,118,1425,444
2237317748,480,640,918,qr_code,83,246,134,294
2895474717,768,1024,919,qr_code,903,10,998,105
4597824773,1536,2048,920,qr_code,1664,1028,2013,1358
3615900549,3000,4000,921,qr_code,3456,1739,3655,1934
5333060291,1024,683,922,qr_code,403,471,448,546
4413934670,768,1024,923,qr_code,889,184,934,267
2963732045,2448,3264,924,qr_code,1274,353,1447,527
4349887791,2736,3648,925,qr_code,834,234,2451,2122
4312314334,2560,1712,926,qr_code,569,1177,745,1295
3615900549,3000,4000,927,qr_code,1663,1958,1863,2162
5164363159,1024,722,928,qr_code,656,210,721,300
2685220165,1024,725,929,qr_code,609,424,641,456
2895474717,768,1024,930,qr_code,777,415,859,497
3962673325,2592,3872,931,qr_code,1257,2075,1372,2189
5121473172,768,1024,932,qr_code,747,632,855,747
2708469293,3000,4000,933,qr_code,1666,876,2198,1410
3887184821,1600,1200,935,qr_code,219,721,1012,1575
4413934670,768,1024,936,qr_code,129,238,190,326
4597824773,1536,2048,937,qr_code,581,0,779,219
5077511105,934,1200,938,qr_code,85,52,569,456
4721050415,1944,2592,939,qr_code,529,922,602,1082
5272460338,500,237,940,qr_code,64,438,87,460
4993675873,576,1024,941,qr_code,82,390,127,439
5055323918,3000,4000,942,qr_code,1575,1966,1674,2257
4123610847,2848,1898,943,qr_code,211,643,490,909
3629983458,897,1024,944,qr_code,124,500,182,557
3356655198,640,441,945,qr_code,55,561,85,592
4727282139,1712,2560,946,qr_code,1748,375,2234,862
2236454973,1024,768,947,qr_code,530,847,573,892
3442952292,281,500,948,qr_code,75,81,126,132
1213992780,1200,1600,949,qr_code,1001,327,1204,550
3027815370,2816,2112,950,qr_code,1693,888,1868,1016
5117982907,685,1024,951,qr_code,183,422,287,524
3361212433,679,1024,952,qr_code,443,275,479,329
4123610847,2848,1898,953,qr_code,636,11,906,168
4909615867,500,491,954,qr_code,341,269,362,296
4694564038,3000,4000,955,qr_code,1128,413,1653,900
5095037223,1024,768,957,qr_code,370,534,547,855
5333060291,1024,683,958,qr_code,141,237,210,328
3963454490,2592,3872,959,qr_code,219,211,422,382
3027815370,2816,2112,960,qr_code,64,1560,299,1769
4567642653,1944,2592,961,qr_code,205,622,451,802
5097179856,1952,3264,962,qr_code,1033,759,1515,1244
4123610847,2848,1898,963,qr_code,0,1791,262,2071
3027815370,2816,2112,964,qr_code,1711,314,1850,395
3963454490,2592,3872,965,qr_code,0,1006,203,1209
2237232238,1024,768,966,qr_code,189,351,400,567
2117739855,3072,2304,967,qr_code,1087,1577,1181,1673
2879827235,768,1024,968,qr_code,536,352,651,455
2126492335,960,1280,969,qr_code,62,0,1279,959
2895474717,768,1024,970,qr_code,235,31,472,270
3227130466,3648,2736,972,qr_code,516,826,1155,1480
3489797454,1396,2764,973,qr_code,2236,297,2427,490
3614047133,1024,768,974,qr_code,229,314,539,625
3752626321,1024,768,975,qr_code,308,515,374,579
5272460338,500,237,976,qr_code,154,439,172,462
4694564038,3000,4000,977,qr_code,678,2298,946,2555
3466754496,1360,2048,979,qr_code,548,868,643,952
5148592451,1024,1024,981,qr_code,267,0,981,1023
4123610847,2848,1898,982,qr_code,0,16,88,167
2895474717,768,1024,983,qr_code,414,282,520,386
4123610847,2848,1898,984,qr_code,841,271,1113,538
2968003304,768,1024,985,qr_code,534,194,674,332
3479579439,480,640,986,qr_code,322,124,365,178
5164363159,1024,722,987,qr_code,177,207,269,298
4992344523,1280,1280,988,qr_code,571,597,759,781
3962673325,2592,3872,989,qr_code,2286,2179,2385,2281
3027815370,2816,2112,990,qr_code,769,1485,992,1663
0187811645,1944,2592,991,qr_code,785,571,1253,1109
2811131160,1944,2592,992,qr_code,2245,807,2476,1219
2708469293,3000,4000,994,qr_code,1649,1499,2172,2022
4947129990,2720,4080,995,qr_code,701,1749,839,1863
3027815370,2816,2112,996,qr_code,1568,1565,1850,1746
2968003304,768,1024,997,qr_code,737,387,873,526
5086551262,1024,768,998,qr_code,393,462,418,490
4443372421,667,1000,999,qr_code,900,188,956,355
5121473172,768,1024,1000,qr_code,614,627,719,743
3489797454,1396,2764,1001,qr_code,648,600,755,735
0187811645,1944,2592,1002,qr_code,1420,1164,1819,1688
2332977452,1055,1542,1003,qr_code,573,662,758,821
5333060291,1024,683,1004,qr_code,157,2,211,114
4663818296,2848,4288,1005,qr_code,348,1690,1157,2545
3962673325,2592,3872,1006,qr_code,1246,2318,1367,2436
4208902494,1936,2592,1007,qr_code,839,725,1128,996
0726754490,1360,2048,1008,qr_code,687,595,767,700
4208902494,1936,2592,1009,qr_code,600,810,819,1013
3962673325,2592,3872,1010,qr_code,255,929,384,1027
1370704741,700,700,1011,qr_code,361,145,676,453
4312314334,2560,1712,1012,qr_code,1131,2107,1375,2309
4866456958,1024,850,1014,qr_code,322,14,514,206
3442952292,281,500,1015,qr_code,82,162,119,199
2595337514,640,480,1016,qr_code,362,321,381,339
4123610847,2848,1898,1017,qr_code,1249,288,1513,555
0187811645,1944,2592,1018,qr_code,1320,583,1597,916
2468137356,1200,1600,1019,qr_code,1337,371,1412,455
4107132368,1360,2048,1020,qr_code,611,632,677,662
5262310913,1726,1290,1021,qr_code,1189,1561,1245,1618
2332977452,1055,1542,1022,qr_code,376,720,564,889
2961181695,2448,3264,1023,qr_code,1942,1720,2240,1981
3962673325,2592,3872,1024,qr_code,186,1161,323,1267
0187811645,1944,2592,1025,qr_code,1694,178,1952,515
2595337510,480,640,1026,qr_code,403,225,422,244
3479579439,480,640,1027,qr_code,106,155,133,181
4098888783,2448,3264,1028,qr_code,1747,740,2460,1149
2810496945,441,640,1029,qr_code,461,381,634,428
3027815370,2816,2112,1030,qr_code,665,231,800,314
3885669123,640,426,1032,qr_code,176,117,194,136
3962673325,2592,3872,1035,qr_code,3043,1900,3129,1986
3429493343,768,1024,1036,qr_code,649,294,694,339
2236468419,1024,768,1037,qr_code,322,646,341,671
2236449471,1024,768,1038,qr_code,383,651,403,672
4413934670,768,1024,1039,qr_code,423,264,646,350
5272460338,500,237,1041,qr_code,58,185,179,306
5333060291,1024,683,1042,qr_code,547,495,580,558
2236468419,1024,768,1043,qr_code,148,669,174,695
4123610847,2848,1898,1045,qr_code,1261,1788,1531,2066
2332977452,1055,1542,1046,qr_code,685,471,854,603
3489797454,1396,2764,1047,qr_code,1034,245,1359,580
4930704760,832,1024,1048,qr_code,790,214,835,259
5121473172,768,1024,1049,qr_code,0,620,88,725
3479579439,480,640,1050,qr_code,363,8,414,79
4597824773,1536,2048,1051,qr_code,57,933,198,1023
5281177603,675,900,1052,qr_code,422,354,687,626
2968003304,768,1024,1054,qr_code,735,194,871,332
4106364929,1360,2048,1055,qr_code,1040,338,1242,379
3442952292,281,500,1056,qr_code,232,163,268,199
5146248164,2448,3264,1057,qr_code,487,588,916,1021
2236525717,500,375,1058,qr_code,155,233,210,288
4106364929,1360,2048,1059,qr_code,505,741,603,987
3479579439,480,640,1060,qr_code,393,165,462,245
3963454490,2592,3872,1061,qr_code,100,609,311,798
4123610847,2848,1898,1062,qr_code,0,1014,275,1288
5107383380,756,1024,1064,qr_code,163,165,351,530
4071137667,685,1024,1065,qr_code,331,262,381,314
3752626705,768,1024,1066,qr_code,430,305,469,344
2237232238,1024,768,1067,qr_code,403,693,433,726
4597824773,1536,2048,1068,qr_code,457,772,692,1007
4123610847,2848,1898,1069,qr_code,1045,35,1310,189
2943752525,1600,1200,1070,qr_code,25,661,847,1535
4694564038,3000,4000,1071,qr_code,3140,2081,3396,2165
5049124149,1536,2048,1072,qr_code,381,698,916,1387
4123610847,2848,1898,1073,qr_code,1257,1023,1524,1296
3480330343,240,320,1074,qr_code,21,174,62,214
4441975297,681,1024,1075,qr_code,472,293,572,392
4397152402,3133,2530,1076,qr_code,524,631,2343,1283
5215470014,768,1024,1077,qr_code,262,296,536,532
2686042700,1024,725,1078,qr_code,571,769,656,854
2303509443,480,640,1080,qr_code,21,256,94,326
2237232238,1024,768,1081,qr_code,280,693,311,724
2895474717,768,1024,1082,qr_code,444,404,556,517
5107382908,704,1024,1083,qr_code,611,256,644,297
2968003304,768,1024,1084,qr_code,336,388,474,526
3963454490,2592,3872,1085,qr_code,1757,1950,1983,2053
4106364929,1360,2048,1086,qr_code,514,328,609,375
4597824773,1536,2048,1087,qr_code,1592,398,1953,746
4441975297,681,1024,1088,qr_code,599,291,670,382
4177077228,2592,3888,1089,qr_code,2047,1948,2207,2108
2457868748,1944,2592,1090,qr_code,1995,722,2496,1196
5215404745,2495,1871,1091,qr_code,893,1879,1015,2003
2757811969,480,640,1093,qr_code,465,107,639,363
3841778451,3840,2160,1094,qr_code,0,1772,234,2360
3964900069,451,640,1095,qr_code,159,134,247,166
1667851386,768,1024,1096,qr_code,500,219,567,277
3841778451,3840,2160,1097,qr_code,1585,2285,2147,3066
4787848106,1600,1200,1098,qr_code,960,1235,1199,1481
4721050415,1944,2592,1099,qr_code,1335,792,1584,941
5097179856,1952,3264,1100,qr_code,2594,683,2824,1145
2879826877,768,1024,1101,qr_code,504,502,645,634
3356655198,640,441,1102,qr_code,55,325,247,521
3885669123,640,426,1103,qr_code,149,242,248,341
5079234799,688,1024,1104,qr_code,151,336,202,412
5281779224,1333,1000,1105,qr_code,520,924,661,1069
0187811645,1944,2592,1106,qr_code,1969,603,2180,891
